Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000929006,0.00703285,0.003321256,0.024973334,0.007318546,0.01412435,0.032640574,0.065956793,0.051736013,0.033600392,0.040822694,0.03809481,0.033112757,0.03464271,0.037873678,0.035810972,0.037693578,0.056750746,0.059417088,0.064774278,0.062866406,0.058525733,0.052751894,0.049105617,0.043839581,0.042109191,0.039171412,0.04923911,0.122825941,0.164505187,0.211340685,0.201927713,0.212693793,0.222521172,0.218924215,0.209039726,0.215116701,0.295138151,0.352576418,0.47618554,0.479441154,0.48234246,0.465300007,0.490694748,0.436132379,0.396834445,0.463134529,0.517747922,0.46824467,0.575300619,0.596417712,0.632250612,0.714079997,0.824021466,0.869948565,0.815090838,0.58880108,0.668620113,0.561234731,0.603638222,0.627055003,0.678841622,0.619459527,0.665374602,0.774864287,0.840591484,0.902298335,0.915864591,0.977832859,1.006299309,1.107521178,1.199103221,1.182485842,1.290779736,1.261991181,1.436577856,1.40697014,1.369096215,1.296540363,1.335895349,1.358160933,1.37713524,1.551938413,1.397707543,1.542197726,1.61629481,1.685249652,1.871589273,1.88665468,2.088937708,1.820930715,1.812364331,2.06927612,2.071494326,2.253172813,2.363415679,2.500135211,2.512394205,2.481971367,2.52409946,2.487162233,2.561369034
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121672363,0.144286078,0.170580584,0.179750233,0.197490718,0.190024847,0.212063182,0.234143839,0.228104076,0.224620484,0.223456703,0.203895916,0.219896611,0.369347383,0.391598931,0.320926306,0.390472666,0.336752691,0.356471076,0.327670635,0.382730453,0.393722267,0.426469519,0.487625482,0.476935018,0.498263993,0.511405073,0.51855782,0.531550431,0.522102509,0.458307445,0.38764058,0.36827746,0.391112236,0.325701653,0.397793812,0.393454389,0.477989582,0.47621204,0.49226792,0.490920226,0.596743545,0.623504627,0.696687068,0.782039919,0.920919364,0.845218335,0.986509971,0.988698667,0.963950159,0.966617034,0.996866647,1.008477793,1.090506491,1.055822349,1.066576228,1.126953876,1.130494874,1.067764634,1.051118297,1.008882135,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048772701,0.047814237,0.047259182,0.046905715,0.124296945,0.154270992,0.152888622,0.136076863,0.194069086,0.191504691,0.087261765,0.08624069,0.085290822,0.09834311,0.096948636,0.10887222,0.093173414,0.090872828,0.10160384,0.150677191,0.126042573,0.231649661,0.320124558,0.111798417,0.205687939,0.261640922,0.272752997,0.282757536,0.323406757,0.289766142,0.265963073,0.299414923,0.292500293,0.228983985,0.274655744,0.211109476,0.245845765,0.29047165,0.302346168,0.323834495,0.323627192,0.521728032,0.541045694,0.248148954,0.085668781,0.298286884,0.256566686,0.620829682,0.345600796,0.938490201,0.873720486,5.760788292,8.981011696,10.51924916,8.846591635,7.752779839,7.593759438,7.447945137,6.798253229,6.782995529,6.679982848,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014860146,0.007332593,0.003618194,0.010712175,0.014095503,0.017388214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057542281,0.092451276,0.106751954,0.158313387,0.172195996,0.175052768,0.165958842,0.165421937,0.152240591,0.175129659,0.178309134,0.170821858,0.120753268,0.120730638,0.083745644,0.100693122,0.097709363,,
Eritrea and Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036674654,0.032302018,0.024005307,0.023786124,0.015712641,0.015569164,0.015427018,0.019107692,0.026506526,0.033768642,0.040895939,0.036838666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.06356126,11.85438767,12.0521294,11.19818238,12.63951919,12.50367021,11.87224333,11.07735817,11.07423752,11.44266962,11.00829203,12.6113665,12.76651916,12.46690151,12.04455033,14.03185558,13.03137887,10.98937684,13.67269636,,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000677454,0.000667971,0.00065862,,,,,0.000204597,0.000201733,0.004773822,0.003317662,0.005169474,0.00939097,0.013632156,0.011199975,0.01168739,0.015268898,0.014782324,0.015296864,0.015607437,0.014771877,0.016747367,0.017399614,0.016380389,0.025326853,0.031574796,0.040100543,0.062853606,0.059166035,0.057102968,0.062182403,0.045948624,0.055634549,0.053825242,0.036712319,0.035148715,0.030930819,0.039987524,0.053143703,0.051440152,0.051438863,0.039693462,0.04790373,0.041859368,0.044184754,0.052210696,0.058931216,0.05908446,0.060473677,0.062434576,0.059694712,0.057342293,0.056608252,0.053858114,0.037732301,0.063446014,0.070688003,0.080853511,0.079454541,0.088901905,0.064013291,0.064898946,0.069879245,0.072295294,0.068036682,0.071313208,0.07609949,0.080167238,0.082015656,0.07828454,,
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280260708,1.288440242,1.760056322,2.691346205,2.44049317,3.105492644,3.519200801,2.907745176,3.522782999,2.926137203,1.708704685,3.266940668,3.332386633,3.502167786,3.362512158,3.728027992,3.784175267,4.526506003,4.862050371,5.576094461,6.658538062,6.68755994,5.972985814,6.382280972,7.515163634,8.621472003,8.082490387,9.859257285,9.571249531,11.36668402,9.856861233,10.16048955,10.4568304,10.99239624,11.10121698,11.3633866,10.65036597,10.65481532,11.14629512,12.15580128,13.10680292,12.63964252,14.25262396,15.74236795,14.15958687,16.61185597,14.6950433,14.41655618,14.87893954,14.80659715,15.55064892,17.08442987,16.24630766,16.37456466,16.60579498,15.87992319,15.80883617,15.92824398,14.78829283,13.72407883,14.60403493,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418695263,0.445638816,0.517265514,0.536565451,0.485919132,0.514483148,0.562092411,0.46244265,0.477867408,0.520458214,0.494026767,0.414274966,0.547960803,0.554792652,0.944247233,0.743000241,0.677395833,0.728941648,0.793741469,0.848898655,1.000214515,1.034552161,1.067214888,1.138085502,1.186715857,1.080986091,0.82373865,1.280855583,1.167293253,1.350860738,1.252432589,1.661531025,1.256498852,1.043093626,0.832341091,0.814009964,0.841990996,0.660535237,0.766052395,0.870600751,1.122567123,0.917586747,0.970361653,1.010179947,1.067833317,1.120349229,1.140119594,0.929188756,0.879247145,0.995133389,1.066051675,1.368058453,1.024088121,1.054234126,1.383222114,1.658251809,1.642823386,1.439858951,1.277779556,0.993754715,1.499688791,,
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021097046,0.041809198,0.041337843,0.042920847,0.026291598,0.034006183,0.037862319,0.034043328,0.04954955,0.040176855,0.052261498,0.06364315,0.050393989,0.047644829,0.066559886,0.044409338,0.04944675,0.058082098,0.064716759,0.038232373,0.048363459,0.047779923,0.057673975,0.055086072,0.066081331,0.10022779,0.057703837,0.056809798,0.052700348,0.069212069,0.088409475,0.091896408,0.079287366,0.079972565,0.087614496,0.09450933,0.118091451,0.202824637,0.188361015,0.280868902,0.227261275,0.158105237,0.148796227,0.189701897,0.193053016,0.212406469,0.220946915,0.314545669,0.492135617,0.442681384,0.363036304,0.444406932,0.49533022,0.549939434,0.225788842,0.034490215,0.057863661,0.038732394,0.023466667,0.07646241,0.087775295,0.089064143,0.221599169,0.455648062,0.533414833,0.518260694,0.478786064,0.846991291,0.922065175,0.979848131,0.768628588,0.867088608,0.863545532,0.915106825,1.114774115,0.984340045,1.37970934,1.871759515,1.559536834,1.323024055,0.626645033,0.87754367,0.758450198,1.061273851,0.73038822,0.170746851,0.863198459,1.413837782,2.164195637,1.246278072,1.634404697,1.971865971,2.115782715,1.828862093,2.187298961,2.582682763,2.846813512,2.83664105,2.436249583,3.087543316,3.409254309,3.346952219,3.739877377,4.280243032,5.026822135,5.549004288,6.449930078,6.243026103,7.259968099,8.254981915,8.769434985,8.778091179,9.507781929,10.57782176,9.94882992,9.784144891,10.8475456,10.59608155,10.92820823,11.40693831,12.1856846,10.72827309,8.926276768,8.565994968,8.659349263,10.13040524,10.83556584,11.67702694,10.53789434,10.58474368,10.37620486,10.72881148,9.504645631,9.990001437,11.30341598,10.34143453,11.95613992,11.67224497,11.06259001,10.73577173,10.07782806,10.88081802,11.75070541,13.21960352,12.83667686,10.41897471,12.56959193,12.09277656,10.64411428,9.95273653,11.52722585,9.892573003,8.860442103
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075842437,,0.07327248,,,,,,0.070094366,0.067582502,0.072785238,0.067041144,0.068266465,0.076157704,0.081028732,0.085987034,0.07674523,0.082155217,0.092928,0.095804196,0.100099942,0.099409706,0.109565163,0.122411128,0.125760649,0.180717247,0.189810736,0.18362128,0.196876877,0.181145768,0.198950334,0.215097772,0.263691584,0.272519608,0.311438157,0.330626461,0.343872755,0.333525357,0.338299904,0.394496896,0.412809737,0.411564626,0.429715711,0.499981326,0.517523049,0.579993882,0.462791063,0.480364818,0.540064191,0.549713534,0.589627323,0.690238348,0.792924498,0.894468468,0.935168196,0.951140445,0.931163708,0.940297172,1.023029491,1.103824552,1.160883085,1.172633254,1.237814756,1.297702963,1.407545518,1.420821344,1.44983042,1.465252421,1.315669442,1.333103637,1.618125039,1.739312517,1.647802544,1.70866801,1.703369967,1.658345431,1.683830801,1.736033651,1.951705297,1.991307528,2.0939065,2.188462708,2.09374448,2.007701407,1.98530617,2.08956521,2.172261189,2.221319535,2.446368771,2.452392267,2.455263004,2.409165126,2.545777578,2.564965834,2.64627289,2.759541985,2.844604222,2.969162597,3.18663481,3.078141404,2.892139284,3.173564458,3.085962293,3.118594603,3.338079885,3.558749776,3.576978674,3.653822764,3.656171162,3.801325038,3.836972203,4.129874828,2.85555502,2.552020289,2.752206399,3.097459784,2.815880511,3.003255814,3.894564103,3.517065919,4.141789278,4.621949181,5.129876788,5.269219404,5.233365957,5.207490637,5.159326025,5.687024012,5.715629256,5.199992037,4.585172798,4.763690618,4.803726659,4.66219202,4.730183727,5.196295413,4.812805847,4.648178202,3.361886179,3.030555556,3.111548223,3.214068376,2.057857755,2.701511335,4.10459171,4.517535234,4.783880645,5.5266072,4.839738567,5.445773018,5.367171176,5.032290818,5.263118402,5.50719098,6.13123332,6.277884317,5.962619148,5.805159712,5.935704653,6.075657824,6.36580003,7.020720138,7.16417199,7.216114324,7.051443158,7.491194711,7.687855387,8.200852337,8.647469615,9.037871603,9.320518209,9.937511769,9.530918369,8.480986532,9.543478828,9.035339325,9.466648897,9.862765616,9.378557143,8.398516323,8.029095846,7.725745567,7.3707307,7.250959552,6.93797286,6.755887314,6.626696928,6.920428446,7.035870965,7.508045486,6.941837134,6.776778032,6.41039434,6.798462427,7.029040313,6.511920454,6.992889001,6.319416724,6.190346876,6.495829652,6.370695461,6.439525682,6.437106167,6.427193278,6.232633759,6.087139998,5.999020726,5.71531184,5.753381167,5.374692237,5.414824726
French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287818727,0.419447092,0.409424201,0.400816208,0.523921793,0.513772609,0.503386418,0.492335236,0.600423572,0.70083782,0.679494703,0.656618415,0.63263839,0.70937667,0.777845545,0.931879601,1.070559611,1.621663563,1.879503752,1.803767236,2.114179417,2.041817483,1.97644945,2.189871843,1.858792147,2.060322979,4.68164794,5.623907379,5.262234696,8.395699189,5.51630555,4.603895676,4.884547069,4.924911096,4.308604287,4.191769651,3.941847006,4.218089347,4.905495673,6.01944883,6.955006066,6.88369856,6.961749931,6.714529076,6.646607976,6.545922236,6.313509796,6.062896647,5.479887139,4.225520633,3.467023875,3.669034474,3.126672017,3.916395634,3.574812793,3.267439961,2.761640226,3.164369972,3.150988265,3.106366054,3.029765536,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634060582,0.618264083,0.702868983,0.684344074,0.38040894,0.462175164,0.718118204,0.566072093,0.759607306,0.735228589,0.908186964,1.25809705,1.397413782,1.489548976,1.50597255,1.752771965,1.983867261,1.828637763,1.712539229,1.718813727,1.638380212,1.972136107,1.992363813,2.190362405,1.925205647,1.941344911,2.120318433,2.105031066,2.55721387,2.704031465,3.371182519,3.390305408,3.329904954,3.058103976,3.182787152,3.227848209,3.198572173,3.171467279,2.968760542,2.547463643,2.650626975,2.631276154,2.660233442,2.591950989,2.496445883,2.653896543,3.052417084,3.008163265,3.218485218,3.133006388,3.337649259,3.295637542,3.226896758,3.284935038,3.260050681,3.263604714,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045512941,0.271754795,0.337841988,0.179085646,0.148249077,0.382740287,0.431045934,0.753973354,1.984418783,3.809335169,2.749970109,3.933077255,5.271791223,4.963656034,9.396205793,9.398938001,9.015530292,9.339220308,10.05660624,11.71905677,10.18108585,9.716673918,9.352849933,9.052935369,7.393027734,7.789406667,7.958663492,6.067355996,4.761425626,4.972036596,6.414452784,5.213603087,1.539827982,2.14905374,3.206221078,3.174491912,3.547537524,3.160990209,3.08744102,1.385191272,1.190967429,0.851902763,1.410742065,1.377984686,1.013042031,1.314812872,1.522061132,1.414503757,1.638058016,1.079539317,0.054596211,1.709773007,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054046352,0.053730352,0.039652357,0.038649651,0.049834075,0.047911651,0.057387073,0.065940324,0.073800384,0.050780496,0.049200492,0.057566908,0.065851139,0.074044531,0.072889437,0.071640819,0.079070325,0.07746388,0.084166003,0.106759122,0.103925249,0.116418871,0.135304127,0.123611764,0.119599017,0.183977254,0.178407309,0.198755824,0.236330433,0.240958577,0.25034959,0.241517403,0.238065375,0.22887602,0.234449257,0.22425804,0.200291913,0.212461853,0.206637031,0.193619466,0.197346654,0.197752414,0.191536042,0.196332251,0.190872112,0.192094298,0.186766675,0.181616442,0.191557745,0.203657961,0.212014025,0.211378924,0.229160838,0.222407483,0.220929965,0.214584949,0.218019952,0.248844225,0.251002328,0.259454428,0.273664454,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.868189896,1.894031314,1.179375604,0.454240378,0.814515155,0.900924866,1.020006604,0.904240043,0.955729301,0.804496701,0.732376805,0.82562343,0.956499094,1.131857615,1.384029306,1.401584013,1.419429779,1.384967026,1.433896323,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021211616,0.021617234,0.019882877,0.019962675,0.023789034,0.024337739,0.025366099,0.027511557,0.034765128,0.023291744,0.023987839,0.02309575,0.043318853,0.044547941,0.039986584,0.114165643,0.037946392,0.039174473,0.041005844,0.0386919,0.037919614,0.036849864,0.036392483,0.042253824,0.0974778,0.137623141,0.143130384,0.132177446,0.135889714,0.13993138,0.1418293,0.15545458,0.12293306,0.162901814,0.155429462,0.166721715,0.164960058,0.13067453,0.171010875,0.162441514,0.120915834,0.152135921,0.151858095,0.167925598,0.174926492,0.198402914,0.218563039,0.228495848,0.29497312,0.303584856,0.342592884,0.321230443,0.336173365,0.385446253,0.399175212,0.416749421,0.385622878,0.407529196,0.448961852,0.495707923,0.559570331,0.603548118,0.706128792,0.827984348,0.891449421,0.942374949,1.010157416,0.949466319,1.010319288,1.135172225,1.238800696,1.329048336,1.507446412,1.673402714,1.648286335,1.800329518,1.926193373,1.995400113,1.954976082,2.164723574,2.322348475,2.45992953,1.771240214,2.484102338,2.494846272,2.411761907,2.459009073,2.576597293,2.864214559,3.065720522,3.259203845,3.450237216,3.520579762,3.577773342,3.585364246,3.706759998,4.007112467,4.226444081,4.377171424,4.591846911,4.423854858,4.496318764,4.620753945,4.734785458,5.01744569,5.27249732,5.413638403,5.663245758,6.012300507,5.900574733,5.693384904,6.036356933,6.165132801,6.524145693,6.089350661,7.333394099,7.304928607,7.187465747,7.087505036,7.187245505,7.749109225,8.230696712,7.538867708,6.994458705,7.583101277,7.982609269,7.722442786,6.403449662,7.053579444,7.690454149,7.363365644,5.331193392,7.211222228,7.257058122,6.499098958,7.519063462,7.84643776,8.331345866,7.099589249,5.898175463,5.288980867,5.5298489,6.157950479,6.769715821,7.424688315,8.314394107,8.777580054,9.369194354,9.377026801,9.414611924,9.436358246,9.657032755,8.598153582,1.706641791,4.183746148,4.809871799,5.618807737,6.361160546,7.474474256,8.40222282,8.851021079,8.980314598,9.446009815,10.29582275,10.83537908,10.92938114,10.554574,10.46976314,11.18738991,11.37933301,11.93342865,12.66362265,12.86755348,12.64986654,12.44498619,12.16528792,12.72099839,13.5226599,13.13717155,13.24500653,13.27670135,13.82791189,13.53017658,12.7655002,13.89876401,13.42240344,13.77597736,14.29281903,14.08973538,13.45958881,13.07022381,13.04715204,13.34292912,13.48265026,13.51195079,13.28708809,13.1974408,12.93279745,12.81357045,11.67440616,11.10938596,10.84403101,10.62001276,10.54604616,10.82152956,10.47297493,10.38593584,9.987493757,10.07786447,10.36102497,10.05308301,10.10292354,10.00700282,9.77250761,9.799174272,9.500478837,9.497246757,8.88512538,9.05581625,8.754291404,8.931394934
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128089841,0.172203781,0.166173818,0.189039259,0.180404493,0.206468369,0.18137867,0.210944402,0.215415404,0.202599849,0.21699448,0.193388369,0.199686787,0.232893017,0.21679855,0.218370114,0.180426244,0.183550197,0.212216048,0.199234493,0.302394422,0.257575848,0.26436668,0.262302435,0.303027302,0.276773819,0.240602582,0.291816543,0.283901441,0.249273076,0.234313078,0.27094061,0.261798285,0.303635298,0.207131724,0.258365111,0.229755415,0.240883032,0.246259753,0.232341313,0.265703806,0.265792454,0.261606202,0.289590477,0.306314975,0.319273888,0.330288464,0.358139296,0.350197496,0.349902759,0.328107099,0.352430043,0.369686116,0.370208698,0.347918133,0.321429252,0.418918978,0.421678557,0.366600849,0.312424771,0.368894117,,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.724414955,4.973919222,3.53090343,3.161828112,2.624671916,2.791656753,2.436901654,2.430785744,2.594584395,2.235248144,2.215199678,2.356253251,2.48621282,2.444335807,2.403320953,2.050355586,2.332287338,2.608744176,2.729754322,2.701485817,2.825775398,3.247711839,2.93509439,3.357619673,3.048056369,3.459119497,3.000428633,2.970679012,2.660861151,3.47143326,3.3126294,1.926348444,0.824989688,1.376014811,1.239715992,1.653638004,1.515151515,1.788617886,2.609531658,2.603680034,3.553236427,3.949828511,3.391042715,12.29201203,14.67582223,12.76741316,7.123917055,4.443465168,11.46339071,11.85664241,12.20077032,12.48113948,12.31436159,12.51906606,12.73457669,13.36772714,13.79530504,14.01784089,14.14734638,14.66315753,15.67273059,,
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047404909,0.023484638,0.053668416,0.055145383,0.08040065,0.0471597,0.051547303,0.039467927,0.042879418,,,,0.000914837,,,,0.000878454,,,,,0.000834851,,,,0.080964874,0.070619635,0.071479577,0.066087079,0.078505458,0.075420736,0.095022624,0.049267101,0.084240226,0.08365019,0.066308956,0.07887639,0.069711224,0.054236408,0.050315681,0.082341651,0.1390901,0.106189665,0.135087719,0.169125428,,0.246697389,0.002013546,0.003998546,0.011911207,0.016427718,0.022182681,0.018786808,0.119005848,0.127519845,0.11516695,0.153133666,0.216333333,0.332326284,0.301610946,0.378216637,0.382917002,0.43123506,0.449745447,0.424171843,0.411909147,0.349365296,0.42379386,0.42911821,0.489350373,0.514795162,0.402964641,0.035354947,0.032738095,0.018427963,0.030976064,0.029144397,0.015101593,0.009013931,0.016805967,0.022402267,0.174603175,0.209097081,0.546171324,0.59890618,0.621713542,0.626675671,0.645427503,0.748431019,0.782381208,0.839718595,0.909299619,0.983188833,1.128577564,1.17131149,1.205536787,1.447048105,1.55375192,1.990916078,2.169308507,2.2591145,2.566236178,2.912195165,2.748018633,3.148401936,3.558903001,4.180053798,4.038086394,4.296705276,4.68933271,5.067269533,5.110242303,5.379244085,5.333158275,5.213423764,5.323247846,5.639596488,5.76695101,6.099612668,5.928730493,6.342001136,6.767897592,7.348414474,7.156864935,6.597911168,7.29349787,7.228357636,7.410220701,7.419360673,7.474726492,7.812024149,8.066623278,7.920254135,8.337942618,8.501961723,8.458277636,8.615670327,8.714337988,8.822795988,8.670475579,8.727772148,8.661235531,8.377921604,7.633303302,7.55662499,7.157295692
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30472215,4.22192844,4.433880966,4.91171098,4.036750154,7.921767805,5.204352731,5.623525858,7.581568562,7.492550021,6.850643715,8.640666117,7.496592458,9.044317154,8.339945341,8.78915381,9.546031356,9.888108249,12.38710463,9.00024325,8.212903735,9.897371011,11.48471586,11.41748952,11.31342657,10.2044932,4.419889503,14.49188134,7.866647952,11.4470972,11.24654769,10.43086588,10.10160219,7.002044674,10.81983234,9.585065102,6.068269582,4.31785285,9.959772001,8.559072074,10.03264209,9.873440445,8.683950839,9.02049514,9.09564811,9.097937681,9.289038216,9.406432014,9.516649662,9.686670713,9.460934349,9.557584892,9.519940655,9.353083292,10.22071843,10.64288629,10.94622905,10.74743527,11.13107804,9.725906278,11.07116262,,
